thumb href,tagItemTitle href,speakerName,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),specialty_codes href (7),specialty_codes (7),genericItemIntroText (2),specialty_codes href (8),specialty_codes (8),genericItemIntroText (3),specialty_codes href (9),specialty_codes (9),specialty_codes href (10),specialty_codes (10),specialty_codes href (11),specialty_codes (11),specialty_codes href (12),specialty_codes (12),specialty_codes href (13),specialty_codes (13),specialty_codes href (14),specialty_codes (14),specialty_codes href (15),specialty_codes (15),genericItemIntroText (5),genericItemIntroText (7),priceRange
https://www.ovations.com.au/speakers/louise-sauvage,https://www.ovations.com.au/speakers/louise-sauvage,Louise Sauvage,"Voted Australian Paralympian of the Year in 1994, 96, 97 & 98, 1997 Australian Institute of Sport Athlete of the Year. Louise holds numerous world records. World Sportsperson of the Year with a Disability at the inaugural Laureus Awards hosted by the World Sports Academy. She is a tremendous inspirational and motivational speaker. ...",https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/jane-saville,https://www.ovations.com.au/speakers/jane-saville,Jane Saville,"Triple National Champion and two times Commonwealth Games Champion. Olympic walking representative who won the hearts of a nation by the way she accepted the judges' decision when she was tragically disqualified 150m from a certain gold medal. Jane has recently won the gold medal for the 20km walk at the 2006 Commonwealth Games. As a result of her achievements and her inspirational, passionate an ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/leo-schofield,https://www.ovations.com.au/speakers/leo-schofield,Leo Schofield,"Leo Schofield's former appointments include: Artistic Director of the Melbourne International Festival of the Arts, Director of the Sydney Festival, Artistic Director of the Sydney 2000 Olympic Arts Festival and Paralympic Arts Festival, and Artistic Director of the Sydney New Years Eve celebrations. Prior this he spent 25 years in the advertising and communications industry. He was Creative Dir ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/marketing,MARKETING,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/justine-schofield,https://www.ovations.com.au/speakers/justine-schofield,Justine Schofield,"Justine Schofield was a favourite of viewers on the hit series, MasterChef. Her highlights in the series where cooking for Jacques Reymond one of her icons and cooking off against Celebrity Chef Matt Moran. Justine is now working alongside Matt Moran at Aria resturant in Sydney and continues her love of globetrotting and gastronomy! ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/guy-sebastian,https://www.ovations.com.au/speakers/guy-sebastian,Guy Sebastian,"Guy Sebastian is one of Australia's greatest singers and performers. The Australian singer-songwriter, and winner of the first Australian Idol television talent quest in 2003 has released four top 4 albums which all achieved either platinum or multi platinum accreditation. His fifth album Like It Like That features several tracks with John Mayer playing guitar and singing backing vocals, and also ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Singer%20/%20Musician,SINGER / MUSICIAN,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/peter-senior,https://www.ovations.com.au/speakers/peter-senior,Peter Senior,"One of Australia's most consistently successful players over the last twenty years. Since winning the South Australian Open back in 1979, Peter has plied his trade all overthe world with tournament victories in Australia, Japan and Europe. In a remarkable testament to the quality and consistency of his play he has been only been outside the top-ten on the Australasian Order of Merit three times si ...",https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/john-shackleton,https://www.ovations.com.au/speakers/john-shackleton,John Shackleton,John Shackleton is a top sports coach with a sports psychology background who shows international business audiences techniques to exercise the biggest muscle in the body - the brain. John Shackleton is passionate about peak performance and helping people achieve their sales potential. He is also passionate about raising peoples game through focusing on their own self-esteem... hugely important fo ...,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sales,SALES,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/timothy-sharp,https://www.ovations.com.au/speakers/timothy-sharp,Timothy Sharp,"Happiness is the most sought after goal in the world ... but how many of us are truly happy? Dr. Sharp is an expert in what makes people tick. Having completed three degrees in psychology and seen over 1000 clients, he knows what makes people stressed and depressed. Just as importantly he knows what makes people happy! Dr. Happy has spoken to audiences around Australia, on various topics, wi ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/janine-shepherd,https://www.ovations.com.au/speakers/janine-shepherd,Janine Shepherd,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,,,,,,,"Janine Shepherd's story reads like the plot of a Hollywood movie. A champion cross-country skier in training for the Winter Olympics, her life was irrevocably altered when she was run over by a truck during a bike ride to the Blue Mountains. Her neck and back were broken in four places, and her right arm, collarbone and five ribs fractured. Her right leg had been ripped open, she had sustained h ...",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/michael-sherlock,https://www.ovations.com.au/speakers/michael-sherlock,Michael Sherlock,"Michael is a high-profile business leader who transformed an ailing set of bakery shops in the late 1990s to position Brumby's as the 2nd-largest bakery franchise system in Australasia with over 320 bakeries by 2007. Under Michael's leadership, Brumby's share price rose from 56c to $3.40 in just over 3 years. ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Franchise,FRANCHISE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/retail,RETAIL,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/matt-shirvington,https://www.ovations.com.au/speakers/matt-shirvington,Matt Shirvington,"Matt has become one of Australia's all time greatest sprinters. Winner of five consecutive National Titles in the 100m and five top three finishes nationally in the 200m. After overcoming a series of injuries, Matt suffered from glandular fever in 2003. Recurring symptons forced him to withdraw from the 2004 Olympics, however Matt returned to qualify for the 2005 World Championships and compete ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
,https://www.ovations.com.au/speakers/alvah-simon,Alvah Simon,"Explorers are a special breed of people blessed with courage, determination, and an instinct for survival. Alvah Simon is regarded as ""one of the great and authentic adventurers of our time."" While most people seek security and comfort, Alvah prowls the thornier edges of our world. ""Only by testing the borders of human potential can we expand them,"" he says. ""Yes, there are risks, but there are ev ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/stephen-simpson,https://www.ovations.com.au/speakers/stephen-simpson,Stephen Simpson,,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,,,,,,,,"Great corporate cultures enable strategic goals to be achieved and fuel employee engagement. Great corporate cultures create a measurable point of difference in terms of individual and organisational performance. Importantly, great corporate cultures can’t be copied. But they don’t just happen by chance.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/jack-sims,https://www.ovations.com.au/speakers/jack-sims,Jack Sims,"Founder of two international corporations on two continents, Jack Sims offers the unique perspective of a transplanted Brit, who started the largest number one-ranked marketing agency in America. His clients are some of the biggest and best brands on the planet, and his expertise lies in getting serious buesinss growth to apply to every person who has though about growing his or her business into ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/mark-skaife,https://www.ovations.com.au/speakers/mark-skaife,Mark Skaife,"Arguably one of Australia's leading drivers of the 90's and part of the Holden Racing Team, Mark Skaife has an enviable reputation surrounded with success. In 2001 Mark succeeded in clenching his 2nd Championship for the Holden Racing Team, and 4th overall. A perfectionist, Mark is dedicated to constantly improving the performance of the teams racing Commodore, working constantly with his data and ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/michael-slater,https://www.ovations.com.au/speakers/michael-slater,Michael Slater,"Michael Slater was an Australian cricketer of world class standing. A combative and wholehearted cricketer, Michael Slater (affectionately known as ""Slats"") played many vital innings for New South Wales and as an Australian opener with his adventurous brand of strokeplay. Slat's is now forging a strong career in Australian media with a number of national and international commentary roles as we ...",https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/warren-smith,https://www.ovations.com.au/speakers/warren-smith,Warren Smith,"Warren joined FOX SPORTS in 1995, and over the years has put his vast knowledge of sport to use, commentating on many of FOX SPORTS premier events including the NRL, the 1998 Winter Olympics, the World Superbike Championships & Moto GP, and the National Basketball League. Warren has quickly gained a reputation throughout the country for his distinctive commentary style and versatility ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/allan-snyder,https://www.ovations.com.au/speakers/allan-snyder,Allan Snyder,"Professor Snyder is the founding director of the Centre for the Mind, an inspiring public speaker and internationally acclaimed scientist who appears frequently of radio and television worldwide. He speaks on wide ranging issues of the mind and corporate performance, especially creativity, genius and madness, unconscious skills, what makes a champion, corporate championship and any kid can be a c ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
